,Date,ITUB4,BBSE3,BEEF3,CMIG4,ITSA4,PETR3,PETR4,POSI3,IBOVESPA
1461,2020-11-16,29.46999931335449,28.0,9.859999656677246,6.235744953155518,8.933562278747559,23.93000030517578,23.290000915527344,4.679999828338623,102.51000213623048
1462,2020-11-17,29.489999771118164,28.75,9.800000190734863,6.310042858123779,8.958194732666016,24.200000762939453,23.690000534057617,4.630000114440918,103.0999984741211
1463,2020-11-18,28.770000457763672,28.290000915527344,10.149999618530272,6.394955158233643,8.78576374053955,24.229999542236328,23.549999237060547,4.670000076293945,101.91999816894533
1464,2020-11-19,28.809999465942383,28.06999969482422,9.9399995803833,6.341885089874268,8.802186012268066,24.450000762939453,23.81999969482422,4.659999847412109,102.7300033569336
1465,2020-11-23,28.89999961853028,29.1200008392334,10.039999961853027,6.288815021514893,8.793974876403809,25.479999542236328,25.100000381469727,4.739999771118164,103.27999877929688
1466,2020-11-24,29.709999084472656,29.3799991607666,10.270000457763672,6.517016887664795,8.982828140258789,26.84000015258789,26.21999931335449,4.869999885559082,105.72000122070312
1467,2020-11-25,29.36000061035156,29.34000015258789,10.1899995803833,6.591314792633057,8.859663009643555,26.65999984741211,26.25,5.300000190734863,105.83000183105467
1468,2020-11-26,28.739999771118164,29.420000076293945,10.140000343322754,6.532938003540039,8.793974876403809,26.25,25.81999969482422,5.210000038146973,106.0199966430664
1469,2020-11-27,28.959999084472656,29.6200008392334,10.130000114440918,6.607235908508301,8.9253511428833,25.89999961853028,25.5,5.25,106.44000244140624
1470,2020-11-30,28.559999465942383,28.559999465942383,10.029999732971191,6.702762126922607,8.68723201751709,25.549999237060547,24.89999961853028,5.119999885559082,105.0
1471,2020-12-01,29.75,28.3799991607666,9.829999923706056,6.872587203979492,9.064937591552734,26.299999237060547,25.600000381469727,5.059999942779541,107.0500030517578
1472,2020-12-02,29.979999542236328,28.540000915527344,9.729999542236328,6.904428958892822,9.056727409362791,26.65999984741211,25.90999984741211,5.150000095367432,107.75
1473,2020-12-03,29.959999084472656,28.739999771118164,9.8100004196167,6.851358890533447,9.188102722167969,27.200000762939453,26.63999938964844,5.25,108.1500015258789
